code_zone_(m49),zone,code_élément,élément,code_produit,produit,code_année,année,unité,valeur
376,Israël,6123,Valeur,21061,Disponibilités moyennes de matière grasse  g personne jour   moyenne sur 3 ans ,20132015,2014,g personne jour,156.1
376,Israël,6123,Valeur,21061,Disponibilités moyennes de matière grasse  g personne jour   moyenne sur 3 ans ,20142016,2015,g personne jour,160.0
376,Israël,6123,Valeur,21061,Disponibilités moyennes de matière grasse  g personne jour   moyenne sur 3 ans ,20152017,2016,g personne jour,162.8
376,Israël,6123,Valeur,21061,Disponibilités moyennes de matière grasse  g personne jour   moyenne sur 3 ans ,20162018,2017,g personne jour,164.8
376,Israël,6123,Valeur,21061,Disponibilités moyennes de matière grasse  g personne jour   moyenne sur 3 ans ,20172019,2018,g personne jour,163.4
376,Israël,6123,Valeur,21061,Disponibilités moyennes de matière grasse  g personne jour   moyenne sur 3 ans ,20182020,2019,g personne jour,162.9
376,Israël,6123,Valeur,21061,Disponibilités moyennes de matière grasse  g personne jour   moyenne sur 3 ans ,20192021,2020,g personne jour,163.9
376,Israël,6123,Valeur,21061,Disponibilités moyennes de matière grasse  g personne jour   moyenne sur 3 ans ,20202022,2021,g personne jour,165.3
380,Italie,6128,Valeur,220001,Disponibilité alimentaire par habitant utilisée dans l estimation de la prévalence de la sous alimentation  kcal personne jour ,2001,2001,kcal personne jour,3712.0
380,Italie,6128,Valeur,220001,Disponibilité alimentaire par habitant utilisée dans l estimation de la prévalence de la sous alimentation  kcal personne jour ,2002,2002,kcal personne jour,3701.0
380,Italie,6128,Valeur,220001,Disponibilité alimentaire par habitant utilisée dans l estimation de la prévalence de la sous alimentation  kcal personne jour ,2003,2003,kcal personne jour,3660.0
380,Italie,6128,Valeur,220001,Disponibilité alimentaire par habitant utilisée dans l estimation de la prévalence de la sous alimentation  kcal personne jour ,2004,2004,kcal personne jour,3666.0
380,Italie,6128,Valeur,220001,Disponibilité alimentaire par habitant utilisée dans l estimation de la prévalence de la sous alimentation  kcal personne jour ,2005,2005,kcal personne jour,3611.0
380,Italie,6128,Valeur,220001,Disponibilité alimentaire par habitant utilisée dans l estimation de la prévalence de la sous alimentation  kcal personne jour ,2006,2006,kcal personne jour,3678.0
380,Italie,6128,Valeur,220001,Disponibilité alimentaire par habitant utilisée dans l estimation de la prévalence de la sous alimentation  kcal personne jour ,2007,2007,kcal personne jour,3684.0
380,Italie,6128,Valeur,220001,Disponibilité alimentaire par habitant utilisée dans l estimation de la prévalence de la sous alimentation  kcal personne jour ,2008,2008,kcal personne jour,3674.0
380,Italie,6128,Valeur,220001,Disponibilité alimentaire par habitant utilisée dans l estimation de la prévalence de la sous alimentation  kcal personne jour ,2009,2009,kcal personne jour,3688.0
380,Italie,6128,Valeur,220001,Disponibilité alimentaire par habitant utilisée dans l estimation de la prévalence de la sous alimentation  kcal personne jour ,2010,2010,kcal personne jour,3675.0
380,Italie,6128,Valeur,220001,Disponibilité alimentaire par habitant utilisée dans l estimation de la prévalence de la sous alimentation  kcal personne jour ,2011,2011,kcal personne jour,3668.0
380,Italie,6128,Valeur,220001,Disponibilité alimentaire par habitant utilisée dans l estimation de la prévalence de la sous alimentation  kcal personne jour ,2012,2012,kcal personne jour,3661.0
380,Italie,6128,Valeur,220001,Disponibilité alimentaire par habitant utilisée dans l estimation de la prévalence de la sous alimentation  kcal personne jour ,2013,2013,kcal personne jour,3659.0
380,Italie,6128,Valeur,220001,Disponibilité alimentaire par habitant utilisée dans l estimation de la prévalence de la sous alimentation  kcal personne jour ,2014,2014,kcal personne jour,3533.0
380,Italie,6128,Valeur,220001,Disponibilité alimentaire par habitant utilisée dans l estimation de la prévalence de la sous alimentation  kcal personne jour ,2015,2015,kcal personne jour,3539.0
380,Italie,6128,Valeur,220001,Disponibilité alimentaire par habitant utilisée dans l estimation de la prévalence de la sous alimentation  kcal personne jour ,2016,2016,kcal personne jour,3541.0
380,Italie,6128,Valeur,220001,Disponibilité alimentaire par habitant utilisée dans l estimation de la prévalence de la sous alimentation  kcal personne jour ,2017,2017,kcal personne jour,3552.0
380,Italie,6128,Valeur,220001,Disponibilité alimentaire par habitant utilisée dans l estimation de la prévalence de la sous alimentation  kcal personne jour ,2018,2018,kcal personne jour,3550.0
380,Italie,6128,Valeur,220001,Disponibilité alimentaire par habitant utilisée dans l estimation de la prévalence de la sous alimentation  kcal personne jour ,2019,2019,kcal personne jour,3648.0
380,Italie,6128,Valeur,220001,Disponibilité alimentaire par habitant utilisée dans l estimation de la prévalence de la sous alimentation  kcal personne jour ,2020,2020,kcal personne jour,3687.0
380,Italie,6128,Valeur,220001,Disponibilité alimentaire par habitant utilisée dans l estimation de la prévalence de la sous alimentation  kcal personne jour ,2021,2021,kcal personne jour,3720.0
380,Italie,6128,Valeur,220001,Disponibilité alimentaire par habitant utilisée dans l estimation de la prévalence de la sous alimentation  kcal personne jour ,2022,2022,kcal personne jour,3703.0
380,Italie,6128,Valeur,220001,Disponibilité alimentaire par habitant utilisée dans l estimation de la prévalence de la sous alimentation  kcal personne jour ,2023,2023,kcal personne jour,3704.0
380,Italie,6126,Valeur,22013,PIB par habitant     PPA internationaux constants de 2021 ,2000,2000,Int  cap,50353.4
380,Italie,6126,Valeur,22013,PIB par habitant     PPA internationaux constants de 2021 ,2001,2001,Int  cap,51332.3
380,Italie,6126,Valeur,22013,PIB par habitant     PPA internationaux constants de 2021 ,2002,2002,Int  cap,51369.1
380,Italie,6126,Valeur,22013,PIB par habitant     PPA internationaux constants de 2021 ,2003,2003,Int  cap,51126.3
380,Italie,6126,Valeur,22013,PIB par habitant     PPA internationaux constants de 2021 ,2004,2004,Int  cap,51495.0
380,Italie,6126,Valeur,22013,PIB par habitant     PPA internationaux constants de 2021 ,2005,2005,Int  cap,51585.6
380,Italie,6126,Valeur,22013,PIB par habitant     PPA internationaux constants de 2021 ,2006,2006,Int  cap,52304.2
380,Italie,6126,Valeur,22013,PIB par habitant     PPA internationaux constants de 2021 ,2007,2007,Int  cap,52747.2
380,Italie,6126,Valeur,22013,PIB par habitant     PPA internationaux constants de 2021 ,2008,2008,Int  cap,51806.4
380,Italie,6126,Valeur,22013,PIB par habitant     PPA internationaux constants de 2021 ,2009,2009,Int  cap,48774.4
380,Italie,6126,Valeur,22013,PIB par habitant     PPA internationaux constants de 2021 ,2010,2010,Int  cap,49301.7
380,Italie,6126,Valeur,22013,PIB par habitant     PPA internationaux constants de 2021 ,2011,2011,Int  cap,49473.0
380,Italie,6126,Valeur,22013,PIB par habitant     PPA internationaux constants de 2021 ,2012,2012,Int  cap,47796.0
380,Italie,6126,Valeur,22013,PIB par habitant     PPA internationaux constants de 2021 ,2013,2013,Int  cap,46833.4
380,Italie,6126,Valeur,22013,PIB par habitant     PPA internationaux constants de 2021 ,2014,2014,Int  cap,46825.7
380,Italie,6126,Valeur,22013,PIB par habitant     PPA internationaux constants de 2021 ,2015,2015,Int  cap,47311.8
380,Italie,6126,Valeur,22013,PIB par habitant     PPA internationaux constants de 2021 ,2016,2016,Int  cap,47987.8
380,Italie,6126,Valeur,22013,PIB par habitant     PPA internationaux constants de 2021 ,2017,2017,Int  cap,48849.2
380,Italie,6126,Valeur,22013,PIB par habitant     PPA internationaux constants de 2021 ,2018,2018,Int  cap,49133.1
380,Italie,6126,Valeur,22013,PIB par habitant     PPA internationaux constants de 2021 ,2019,2019,Int  cap,49690.6
380,Italie,6126,Valeur,22013,PIB par habitant     PPA internationaux constants de 2021 ,2020,2020,Int  cap,45505.1
380,Italie,6126,Valeur,22013,PIB par habitant     PPA internationaux constants de 2021 ,2021,2021,Int  cap,49825.4
380,Italie,6126,Valeur,22013,PIB par habitant     PPA internationaux constants de 2021 ,2022,2022,Int  cap,52333.3
380,Italie,6126,Valeur,22013,PIB par habitant     PPA internationaux constants de 2021 ,2023,2023,Int  cap,52725.7
380,Italie,6126,Valeur,22013,PIB par habitant     PPA internationaux constants de 2021 ,2024,2024,Int  cap,53115.1
380,Italie,6121,Valeur,210041,Prévalence de la sous alimentation      moyenne sur 3 ans ,20002002,2001, ,
380,Italie,6121,Valeur,210041,Prévalence de la sous alimentation      moyenne sur 3 ans ,20012003,2002, ,
380,Italie,6121,Valeur,210041,Prévalence de la sous alimentation      moyenne sur 3 ans ,20022004,2003, ,
380,Italie,6121,Valeur,210041,Prévalence de la sous alimentation      moyenne sur 3 ans ,20032005,2004, ,
380,Italie,6121,Valeur,210041,Prévalence de la sous alimentation      moyenne sur 3 ans ,20042006,2005, ,
380,Italie,6121,Valeur,210041,Prévalence de la sous alimentation      moyenne sur 3 ans ,20052007,2006, ,
380,Italie,6121,Valeur,210041,Prévalence de la sous alimentation      moyenne sur 3 ans ,20062008,2007, ,
380,Italie,6121,Valeur,210041,Prévalence de la sous alimentation      moyenne sur 3 ans ,20072009,2008, ,
380,Italie,6121,Valeur,210041,Prévalence de la sous alimentation      moyenne sur 3 ans ,20082010,2009, ,
380,Italie,6121,Valeur,210041,Prévalence de la sous alimentation      moyenne sur 3 ans ,20092011,2010, ,
380,Italie,6121,Valeur,210041,Prévalence de la sous alimentation      moyenne sur 3 ans ,20102012,2011, ,
380,Italie,6121,Valeur,210041,Prévalence de la sous alimentation      moyenne sur 3 ans ,20112013,2012, ,
380,Italie,6121,Valeur,210041,Prévalence de la sous alimentation      moyenne sur 3 ans ,20122014,2013, ,
380,Italie,6121,Valeur,210041,Prévalence de la sous alimentation      moyenne sur 3 ans ,20132015,2014, ,
380,Italie,6121,Valeur,210041,Prévalence de la sous alimentation      moyenne sur 3 ans ,20142016,2015, ,
380,Italie,6121,Valeur,210041,Prévalence de la sous alimentation      moyenne sur 3 ans ,20152017,2016, ,
380,Italie,6121,Valeur,210041,Prévalence de la sous alimentation      moyenne sur 3 ans ,20162018,2017, ,
380,Italie,6121,Valeur,210041,Prévalence de la sous alimentation      moyenne sur 3 ans ,20172019,2018, ,
380,Italie,6121,Valeur,210041,Prévalence de la sous alimentation      moyenne sur 3 ans ,20182020,2019, ,
380,Italie,6121,Valeur,210041,Prévalence de la sous alimentation      moyenne sur 3 ans ,20192021,2020, ,
380,Italie,6121,Valeur,210041,Prévalence de la sous alimentation      moyenne sur 3 ans ,20202022,2021, ,
380,Italie,6121,Valeur,210041,Prévalence de la sous alimentation      moyenne sur 3 ans ,20212023,2022, ,
380,Italie,6121,Valeur,210041,Prévalence de la sous alimentation      moyenne sur 3 ans ,20222024,2023, ,
380,Italie,6132,Valeur,210011,Nombre de personnes sous alimentées  millions   moyenne sur 3 ans ,20002002,2001,millions de No,
380,Italie,6132,Valeur,210011,Nombre de personnes sous alimentées  millions   moyenne sur 3 ans ,20012003,2002,millions de No,
380,Italie,6132,Valeur,210011,Nombre de personnes sous alimentées  millions   moyenne sur 3 ans ,20022004,2003,millions de No,
380,Italie,6132,Valeur,210011,Nombre de personnes sous alimentées  millions   moyenne sur 3 ans ,20032005,2004,millions de No,
380,Italie,6132,Valeur,210011,Nombre de personnes sous alimentées  millions   moyenne sur 3 ans ,20042006,2005,millions de No,
380,Italie,6132,Valeur,210011,Nombre de personnes sous alimentées  millions   moyenne sur 3 ans ,20052007,2006,millions de No,
380,Italie,6132,Valeur,210011,Nombre de personnes sous alimentées  millions   moyenne sur 3 ans ,20062008,2007,millions de No,
380,Italie,6132,Valeur,210011,Nombre de personnes sous alimentées  millions   moyenne sur 3 ans ,20072009,2008,millions de No,
380,Italie,6132,Valeur,210011,Nombre de personnes sous alimentées  millions   moyenne sur 3 ans ,20082010,2009,millions de No,
380,Italie,6132,Valeur,210011,Nombre de personnes sous alimentées  millions   moyenne sur 3 ans ,20092011,2010,millions de No,
380,Italie,6132,Valeur,210011,Nombre de personnes sous alimentées  millions   moyenne sur 3 ans ,20102012,2011,millions de No,
380,Italie,6132,Valeur,210011,Nombre de personnes sous alimentées  millions   moyenne sur 3 ans ,20112013,2012,millions de No,
380,Italie,6132,Valeur,210011,Nombre de personnes sous alimentées  millions   moyenne sur 3 ans ,20122014,2013,millions de No,
380,Italie,6132,Valeur,210011,Nombre de personnes sous alimentées  millions   moyenne sur 3 ans ,20132015,2014,millions de No,
380,Italie,6132,Valeur,210011,Nombre de personnes sous alimentées  millions   moyenne sur 3 ans ,20142016,2015,millions de No,
380,Italie,6132,Valeur,210011,Nombre de personnes sous alimentées  millions   moyenne sur 3 ans ,20152017,2016,millions de No,
380,Italie,6132,Valeur,210011,Nombre de personnes sous alimentées  millions   moyenne sur 3 ans ,20162018,2017,millions de No,
380,Italie,6132,Valeur,210011,Nombre de personnes sous alimentées  millions   moyenne sur 3 ans ,20172019,2018,millions de No,
380,Italie,6132,Valeur,210011,Nombre de personnes sous alimentées  millions   moyenne sur 3 ans ,20182020,2019,millions de No,
380,Italie,6132,Valeur,210011,Nombre de personnes sous alimentées  millions   moyenne sur 3 ans ,20192021,2020,millions de No,
380,Italie,6132,Valeur,210011,Nombre de personnes sous alimentées  millions   moyenne sur 3 ans ,20202022,2021,millions de No,
380,Italie,6132,Valeur,210011,Nombre de personnes sous alimentées  millions   moyenne sur 3 ans ,20212023,2022,millions de No,
380,Italie,6132,Valeur,210011,Nombre de personnes sous alimentées  millions   moyenne sur 3 ans ,20222024,2023,millions de No,
380,Italie,6121,Valeur,21042,Prévalence de l obésité chez l adulte  18 ans ou plus ,2000,2000, ,13.6
380,Italie,6121,Valeur,21042,Prévalence de l obésité chez l adulte  18 ans ou plus ,2001,2001, ,13.8
380,Italie,6121,Valeur,21042,Prévalence de l obésité chez l adulte  18 ans ou plus ,2002,2002, ,14.1
380,Italie,6121,Valeur,21042,Prévalence de l obésité chez l adulte  18 ans ou plus ,2003,2003, ,14.3
380,Italie,6121,Valeur,21042,Prévalence de l obésité chez l adulte  18 ans ou plus ,2004,2004, ,14.6
380,Italie,6121,Valeur,21042,Prévalence de l obésité chez l adulte  18 ans ou plus ,2005,2005, ,14.8
380,Italie,6121,Valeur,21042,Prévalence de l obésité chez l adulte  18 ans ou plus ,2006,2006, ,15.1
380,Italie,6121,Valeur,21042,Prévalence de l obésité chez l adulte  18 ans ou plus ,2007,2007, ,15.3
380,Italie,6121,Valeur,21042,Prévalence de l obésité chez l adulte  18 ans ou plus ,2008,2008, ,15.5
380,Italie,6121,Valeur,21042,Prévalence de l obésité chez l adulte  18 ans ou plus ,2009,2009, ,15.7
380,Italie,6121,Valeur,21042,Prévalence de l obésité chez l adulte  18 ans ou plus ,2010,2010, ,15.8
380,Italie,6121,Valeur,21042,Prévalence de l obésité chez l adulte  18 ans ou plus ,2011,2011, ,16.0
380,Italie,6121,Valeur,21042,Prévalence de l obésité chez l adulte  18 ans ou plus ,2012,2012, ,16.1
380,Italie,6121,Valeur,21042,Prévalence de l obésité chez l adulte  18 ans ou plus ,2013,2013, ,16.2
380,Italie,6121,Valeur,21042,Prévalence de l obésité chez l adulte  18 ans ou plus ,2014,2014, ,16.3
380,Italie,6121,Valeur,21042,Prévalence de l obésité chez l adulte  18 ans ou plus ,2015,2015, ,16.4
380,Italie,6121,Valeur,21042,Prévalence de l obésité chez l adulte  18 ans ou plus ,2016,2016, ,16.5
380,Italie,6121,Valeur,21042,Prévalence de l obésité chez l adulte  18 ans ou plus ,2017,2017, ,16.6
380,Italie,6121,Valeur,21042,Prévalence de l obésité chez l adulte  18 ans ou plus ,2018,2018, ,16.7
380,Italie,6121,Valeur,21042,Prévalence de l obésité chez l adulte  18 ans ou plus ,2019,2019, ,16.9
380,Italie,6121,Valeur,21042,Prévalence de l obésité chez l adulte  18 ans ou plus ,2020,2020, ,17.0
380,Italie,6121,Valeur,21042,Prévalence de l obésité chez l adulte  18 ans ou plus ,2021,2021, ,17.1
380,Italie,6121,Valeur,21042,Prévalence de l obésité chez l adulte  18 ans ou plus ,2022,2022, ,17.3
380,Italie,6132,Valeur,210420,Nombre d adultes  18 ans ou plus  obèses  millions ,2000,2000,millions de No,6.4
380,Italie,6132,Valeur,210420,Nombre d adultes  18 ans ou plus  obèses  millions ,2001,2001,millions de No,6.5
380,Italie,6132,Valeur,210420,Nombre d adultes  18 ans ou plus  obèses  millions ,2002,2002,millions de No,6.7
380,Italie,6132,Valeur,210420,Nombre d adultes  18 ans ou plus  obèses  millions ,2003,2003,millions de No,6.8
380,Italie,6132,Valeur,210420,Nombre d adultes  18 ans ou plus  obèses  millions ,2004,2004,millions de No,7.0
380,Italie,6132,Valeur,210420,Nombre d adultes  18 ans ou plus  obèses  millions ,2005,2005,millions de No,7.2
380,Italie,6132,Valeur,210420,Nombre d adultes  18 ans ou plus  obèses  millions ,2006,2006,millions de No,7.3
380,Italie,6132,Valeur,210420,Nombre d adultes  18 ans ou plus  obèses  millions ,2007,2007,millions de No,7.5
380,Italie,6132,Valeur,210420,Nombre d adultes  18 ans ou plus  obèses  millions ,2008,2008,millions de No,7.6
380,Italie,6132,Valeur,210420,Nombre d adultes  18 ans ou plus  obèses  millions ,2009,2009,millions de No,7.8
380,Italie,6132,Valeur,210420,Nombre d adultes  18 ans ou plus  obèses  millions ,2010,2010,millions de No,7.9
380,Italie,6132,Valeur,210420,Nombre d adultes  18 ans ou plus  obèses  millions ,2011,2011,millions de No,8.0
380,Italie,6132,Valeur,210420,Nombre d adultes  18 ans ou plus  obèses  millions ,2012,2012,millions de No,8.0
380,Italie,6132,Valeur,210420,Nombre d adultes  18 ans ou plus  obèses  millions ,2013,2013,millions de No,8.1
380,Italie,6132,Valeur,210420,Nombre d adultes  18 ans ou plus  obèses  millions ,2014,2014,millions de No,8.2
380,Italie,6132,Valeur,210420,Nombre d adultes  18 ans ou plus  obèses  millions ,2015,2015,millions de No,8.2
380,Italie,6132,Valeur,210420,Nombre d adultes  18 ans ou plus  obèses  millions ,2016,2016,millions de No,8.3
380,Italie,6132,Valeur,210420,Nombre d adultes  18 ans ou plus  obèses  millions ,2017,2017,millions de No,8.3
380,Italie,6132,Valeur,210420,Nombre d adultes  18 ans ou plus  obèses  millions ,2018,2018,millions de No,8.4
380,Italie,6132,Valeur,210420,Nombre d adultes  18 ans ou plus  obèses  millions ,2019,2019,millions de No,8.5
380,Italie,6132,Valeur,210420,Nombre d adultes  18 ans ou plus  obèses  millions ,2020,2020,millions de No,8.5
380,Italie,6132,Valeur,210420,Nombre d adultes  18 ans ou plus  obèses  millions ,2021,2021,millions de No,8.6
380,Italie,6132,Valeur,210420,Nombre d adultes  18 ans ou plus  obèses  millions ,2022,2022,millions de No,8.6
380,Italie,6123,Valeur,21061,Disponibilités moyennes de matière grasse  g personne jour   moyenne sur 3 ans ,20002002,2001,g personne jour,154.8
380,Italie,6123,Valeur,21061,Disponibilités moyennes de matière grasse  g personne jour   moyenne sur 3 ans ,20012003,2002,g personne jour,154.4
380,Italie,6123,Valeur,21061,Disponibilités moyennes de matière grasse  g personne jour   moyenne sur 3 ans ,20022004,2003,g personne jour,152.7
380,Italie,6123,Valeur,21061,Disponibilités moyennes de matière grasse  g personne jour   moyenne sur 3 ans ,20032005,2004,g personne jour,150.2
380,Italie,6123,Valeur,21061,Disponibilités moyennes de matière grasse  g personne jour   moyenne sur 3 ans ,20042006,2005,g personne jour,151.5
380,Italie,6123,Valeur,21061,Disponibilités moyennes de matière grasse  g personne jour   moyenne sur 3 ans ,20052007,2006,g personne jour,153.6
380,Italie,6123,Valeur,21061,Disponibilités moyennes de matière grasse  g personne jour   moyenne sur 3 ans ,20062008,2007,g personne jour,156.2
380,Italie,6123,Valeur,21061,Disponibilités moyennes de matière grasse  g personne jour   moyenne sur 3 ans ,20072009,2008,g personne jour,155.0
380,Italie,6123,Valeur,21061,Disponibilités moyennes de matière grasse  g personne jour   moyenne sur 3 ans ,20082010,2009,g personne jour,157.1
380,Italie,6123,Valeur,21061,Disponibilités moyennes de matière grasse  g personne jour   moyenne sur 3 ans ,20092011,2010,g personne jour,159.8
380,Italie,6123,Valeur,21061,Disponibilités moyennes de matière grasse  g personne jour   moyenne sur 3 ans ,20102012,2011,g personne jour,163.4
380,Italie,6123,Valeur,21061,Disponibilités moyennes de matière grasse  g personne jour   moyenne sur 3 ans ,20112013,2012,g personne jour,162.6
380,Italie,6123,Valeur,21061,Disponibilités moyennes de matière grasse  g personne jour   moyenne sur 3 ans ,20122014,2013,g personne jour,159.1
380,Italie,6123,Valeur,21061,Disponibilités moyennes de matière grasse  g personne jour   moyenne sur 3 ans ,20132015,2014,g personne jour,154.7
380,Italie,6123,Valeur,21061,Disponibilités moyennes de matière grasse  g personne jour   moyenne sur 3 ans ,20142016,2015,g personne jour,151.9
380,Italie,6123,Valeur,21061,Disponibilités moyennes de matière grasse  g personne jour   moyenne sur 3 ans ,20152017,2016,g personne jour,151.6
380,Italie,6123,Valeur,21061,Disponibilités moyennes de matière grasse  g personne jour   moyenne sur 3 ans ,20162018,2017,g personne jour,151.9
380,Italie,6123,Valeur,21061,Disponibilités moyennes de matière grasse  g personne jour   moyenne sur 3 ans ,20172019,2018,g personne jour,153.7
380,Italie,6123,Valeur,21061,Disponibilités moyennes de matière grasse  g personne jour   moyenne sur 3 ans ,20182020,2019,g personne jour,157.0
380,Italie,6123,Valeur,21061,Disponibilités moyennes de matière grasse  g personne jour   moyenne sur 3 ans ,20192021,2020,g personne jour,160.1
380,Italie,6123,Valeur,21061,Disponibilités moyennes de matière grasse  g personne jour   moyenne sur 3 ans ,20202022,2021,g personne jour,161.1
388,Jamaïque,6128,Valeur,220001,Disponibilité alimentaire par habitant utilisée dans l estimation de la prévalence de la sous alimentation  kcal personne jour ,2001,2001,kcal personne jour,2724.0
388,Jamaïque,6128,Valeur,220001,Disponibilité alimentaire par habitant utilisée dans l estimation de la prévalence de la sous alimentation  kcal personne jour ,2002,2002,kcal personne jour,2729.0
388,Jamaïque,6128,Valeur,220001,Disponibilité alimentaire par habitant utilisée dans l estimation de la prévalence de la sous alimentation  kcal personne jour ,2003,2003,kcal personne jour,2751.0
388,Jamaïque,6128,Valeur,220001,Disponibilité alimentaire par habitant utilisée dans l estimation de la prévalence de la sous alimentation  kcal personne jour ,2004,2004,kcal personne jour,2740.0
388,Jamaïque,6128,Valeur,220001,Disponibilité alimentaire par habitant utilisée dans l estimation de la prévalence de la sous alimentation  kcal personne jour ,2005,2005,kcal personne jour,2746.0
388,Jamaïque,6128,Valeur,220001,Disponibilité alimentaire par habitant utilisée dans l estimation de la prévalence de la sous alimentation  kcal personne jour ,2006,2006,kcal personne jour,2744.0
388,Jamaïque,6128,Valeur,220001,Disponibilité alimentaire par habitant utilisée dans l estimation de la prévalence de la sous alimentation  kcal personne jour ,2007,2007,kcal personne jour,2743.0
388,Jamaïque,6128,Valeur,220001,Disponibilité alimentaire par habitant utilisée dans l estimation de la prévalence de la sous alimentation  kcal personne jour ,2008,2008,kcal personne jour,2699.0
388,Jamaïque,6128,Valeur,220001,Disponibilité alimentaire par habitant utilisée dans l estimation de la prévalence de la sous alimentation  kcal personne jour ,2009,2009,kcal personne jour,2698.0
388,Jamaïque,6128,Valeur,220001,Disponibilité alimentaire par habitant utilisée dans l estimation de la prévalence de la sous alimentation  kcal personne jour ,2010,2010,kcal personne jour,2762.0
388,Jamaïque,6128,Valeur,220001,Disponibilité alimentaire par habitant utilisée dans l estimation de la prévalence de la sous alimentation  kcal personne jour ,2011,2011,kcal personne jour,2779.0
388,Jamaïque,6128,Valeur,220001,Disponibilité alimentaire par habitant utilisée dans l estimation de la prévalence de la sous alimentation  kcal personne jour ,2012,2012,kcal personne jour,2774.0
388,Jamaïque,6128,Valeur,220001,Disponibilité alimentaire par habitant utilisée dans l estimation de la prévalence de la sous alimentation  kcal personne jour ,2013,2013,kcal personne jour,2816.0
388,Jamaïque,6128,Valeur,220001,Disponibilité alimentaire par habitant utilisée dans l estimation de la prévalence de la sous alimentation  kcal personne jour ,2014,2014,kcal personne jour,2800.0
388,Jamaïque,6128,Valeur,220001,Disponibilité alimentaire par habitant utilisée dans l estimation de la prévalence de la sous alimentation  kcal personne jour ,2015,2015,kcal personne jour,2831.0
388,Jamaïque,6128,Valeur,220001,Disponibilité alimentaire par habitant utilisée dans l estimation de la prévalence de la sous alimentation  kcal personne jour ,2016,2016,kcal personne jour,2779.0
388,Jamaïque,6128,Valeur,220001,Disponibilité alimentaire par habitant utilisée dans l estimation de la prévalence de la sous alimentation  kcal personne jour ,2017,2017,kcal personne jour,2858.0
388,Jamaïque,6128,Valeur,220001,Disponibilité alimentaire par habitant utilisée dans l estimation de la prévalence de la sous alimentation  kcal personne jour ,2018,2018,kcal personne jour,2889.0
388,Jamaïque,6128,Valeur,220001,Disponibilité alimentaire par habitant utilisée dans l estimation de la prévalence de la sous alimentation  kcal personne jour ,2019,2019,kcal personne jour,2916.0
388,Jamaïque,6128,Valeur,220001,Disponibilité alimentaire par habitant utilisée dans l estimation de la prévalence de la sous alimentation  kcal personne jour ,2020,2020,kcal personne jour,2840.0
388,Jamaïque,6128,Valeur,220001,Disponibilité alimentaire par habitant utilisée dans l estimation de la prévalence de la sous alimentation  kcal personne jour ,2021,2021,kcal personne jour,2872.0
388,Jamaïque,6128,Valeur,220001,Disponibilité alimentaire par habitant utilisée dans l estimation de la prévalence de la sous alimentation  kcal personne jour ,2022,2022,kcal personne jour,2929.0
388,Jamaïque,6128,Valeur,220001,Disponibilité alimentaire par habitant utilisée dans l estimation de la prévalence de la sous alimentation  kcal personne jour ,2023,2023,kcal personne jour,2929.0
388,Jamaïque,6126,Valeur,22013,PIB par habitant     PPA internationaux constants de 2021 ,2000,2000,Int  cap,9518.2
388,Jamaïque,6126,Valeur,22013,PIB par habitant     PPA internationaux constants de 2021 ,2001,2001,Int  cap,9585.3
388,Jamaïque,6126,Valeur,22013,PIB par habitant     PPA internationaux constants de 2021 ,2002,2002,Int  cap,9716.9
388,Jamaïque,6126,Valeur,22013,PIB par habitant     PPA internationaux constants de 2021 ,2003,2003,Int  cap,10012.3
388,Jamaïque,6126,Valeur,22013,PIB par habitant     PPA internationaux constants de 2021 ,2004,2004,Int  cap,10085.6
388,Jamaïque,6126,Valeur,22013,PIB par habitant     PPA internationaux constants de 2021 ,2005,2005,Int  cap,10119.5
388,Jamaïque,6126,Valeur,22013,PIB par habitant     PPA internationaux constants de 2021 ,2006,2006,Int  cap,10359.3
388,Jamaïque,6126,Valeur,22013,PIB par habitant     PPA internationaux constants de 2021 ,2007,2007,Int  cap,10458.0
388,Jamaïque,6126,Valeur,22013,PIB par habitant     PPA internationaux constants de 2021 ,2008,2008,Int  cap,10328.0
388,Jamaïque,6126,Valeur,22013,PIB par habitant     PPA internationaux constants de 2021 ,2009,2009,Int  cap,9838.3
388,Jamaïque,6126,Valeur,22013,PIB par habitant     PPA internationaux constants de 2021 ,2010,2010,Int  cap,9654.1
388,Jamaïque,6126,Valeur,22013,PIB par habitant     PPA internationaux constants de 2021 ,2011,2011,Int  cap,9778.7
388,Jamaïque,6126,Valeur,22013,PIB par habitant     PPA internationaux constants de 2021 ,2012,2012,Int  cap,9676.8
388,Jamaïque,6126,Valeur,22013,PIB par habitant     PPA internationaux constants de 2021 ,2013,2013,Int  cap,9687.6
388,Jamaïque,6126,Valeur,22013,PIB par habitant     PPA internationaux constants de 2021 ,2014,2014,Int  cap,9719.3
388,Jamaïque,6126,Valeur,22013,PIB par habitant     PPA internationaux constants de 2021 ,2015,2015,Int  cap,9778.1
388,Jamaïque,6126,Valeur,22013,PIB par habitant     PPA internationaux constants de 2021 ,2016,2016,Int  cap,9886.6
388,Jamaïque,6126,Valeur,22013,PIB par habitant     PPA internationaux constants de 2021 ,2017,2017,Int  cap,9964.4
388,Jamaïque,6126,Valeur,22013,PIB par habitant     PPA internationaux constants de 2021 ,2018,2018,Int  cap,10137.1
388,Jamaïque,6126,Valeur,22013,PIB par habitant     PPA internationaux constants de 2021 ,2019,2019,Int  cap,10216.1
